CSM
Job,Fabrication Site,Type of Work,Number,Work Description,Delivery,PM,Shipped,GoogleSheetRowNumber,GoogleSheetLink
2121,CSM,Sequence,3.5,Seq3 (Area B) T018 Trailer CS61 Overwidth,2/18/2022,John S,,3059,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3059
2034,CSM,Item,3.5,Sector 1 CMU wall clips,3/23/2021,John S,,2235,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2235
2034,CSM,Item,3.5,Sector 2 CMU wall clips,5/20/2021,John S,,2236,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2236
2034,CSM,Item,3.5,Sector 2 CMU wall clips,10/21/2021,John S,,2237,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2237
2217,CSM,Item,30,Louver head brick angle lintel,,John S,,4485,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4485
2121,CSM,Item,30,Steel support at green terrace roof bench(Deleted ASI 21),6/1/2022,John S,,3003,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3003
2217,CSM,Item,31,Continuous angle support for glass rail at pool terrace,,John S,,4486,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4486
2217,CSM,Item,32,Louver head loose angle lintel,,John S,,4487,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4487
2121,CSM,Item,32,1/4” x 6” Steel plate at parapet,10/8/2021,John S,,3005,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3005
2217,CSM,Item,33,Brick loose angle lintel,,John S,,4488,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4488
2217,CSM,Item,34,Stair nosing at stair adjacent to service corridor,,John S,,4489,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4489
2217,CSM,Item,36,Embed angle at loading dock edge,,John S,,4491,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4491
2121,CSM,Item,36,CMU wall clips - BLDG A,5/9/2022,John S,,3009,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3009
2217,CSM,Item,37,"Embed plate for general use by GC (quantity given per SOW)
PL 1/2""x12x1'-0"" w/ (4) 3/4""ØX6"" HD Studs (Galv.)(25 pcs)",6/1/2023,John S,,4492,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4492
2121,CSM,Item,38,Curtain wall head and sill at parapet main gym area B,2/14/2022,John S,,3011,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3011
2038,CSM,Ticket,4,"Ticket #4 - Remake missing angle braces BR7001, 7003, 7005",3/21/2022,John S,,2400,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2400
2217,CSM,Item,4,ST-3 & ST-4 (level 1 to level 5) Buyout,8/1/2023,John S,,4433,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4433
2121,CSM,Sequence,4,Seq 4 (Area B3) T025,2/8/2022,John S,,3061,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3061
2121,CSM,Ticket,4,Remake B1087 - Osha Posts,5/2/2022,John S,,3088,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3088
2038,CSM,Sequence,4,"Lots T045 - TO50, 058-060,063,065_",11/12/2021,John S,,2353,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2353
2121,CSM,Item,41,Continuous 1/4” thk steel cap at theatre seating kneewall (exclusion28),12/15/2022,John S,,3014,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3014
2038,CSM,Sequence,5,,12/14/2021,John S,,2356,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2356
2121,CSM,Ticket,5,Field Fix for B5025 Embed Connection,5/25/2022,John S,,3089,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3089
2121,CSM,Sequence,5,Area A T027&T028,3/15/2022,John S,,3064,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3064
2038,CSM,Ticket,5,Ticket #5 - Bridging Angle,3/21/2022,John S,,2401,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2401
2217,CSM,Item,5,ST-6 (level 2.5M to level 3) Buyout,8/1/2023,John S,,4434,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4434
2034,CSM,Item,5.1,Sector 1 steel bent plate,5/28/2021,John S,,2242,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2242
2038,CSM,Sequence,5.1,Lot #T069 Truss Brace Framing Grid D thru G,12/10/2021,John S,,2359,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2359
2038,CSM,Sequence,5.1,Lot #T066 Truss Brace Framing Grid D thru G,12/8/2021,John S,,2357,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2357
2038,CSM,Sequence,5.1,Lot #T068 Truss Brace Framing Grid D thru G,12/9/2021,John S,,2358,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2358
2038,CSM,Sequence,5.1,Lot #T070 Truss Brace Framing Grid D thru G,12/13/2021,John S,,2360,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2360
2121,CSM,Ticket,5.1,field fix - additional angle for precast to beam connx,5/9/2022,John S,,3090,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3090
2121,CSM,Sequence,5.1,Area A T029,4/28/2022,John S,,3065,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3065
2034,CSM,Item,5.2,Sector 4 Int OH bent plate,5/24/2021,John S,,2244,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2244
2034,CSM,Item,5.2,Sector 1 Int OH bent plate,5/18/2021,John S,,2243,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2243
2121,CSM,Ticket,5.2,field fix - added angles/plates (theater col. loc.),5/16/2022,John S,,3091,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3091
2038,CSM,Sequence,5.2,T1#1A - Truss AS5012 & AS5002,10/10/2021,John S,,2369,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2369
2121,CSM,Sequence,5.2,LOT#34 - ADDED PLATES,3/15/2022,John S,,3066,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3066
2038,CSM,Sequence,5.3,T1#1B - Truss AS5003 & AS5013,10/10/2021,John S,,2373,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2373
2034,CSM,Item,5.3,Sector 1 divider steel tube frame,11/2/2021,John S,,2245,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2245
2034,CSM,Item,5.3,Sector 2 divider steel tube frame,11/15/2021,John S,,2246,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2246
2034,CSM,Item,5.3,Sector 5 divider steel tube frame,2/1/2022,John S,,2247,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2247
2034,CSM,Item,5.3,Sector 6 divider steel tube frame,2/24/2022,John S,,2248,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2248
2121,CSM,Sequence,5.3,PH-2121-365 Field Fix Plate Connection,6/1/2022,John S,,3067,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3067
2034,CSM,Item,5.3,Sector 4 divider steel tube frame,2/24/2022,John S,,2249,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2249
2034,CSM,Item,5.6,Sector 3 concourse OH bent plate,6/29/2021,John S,,2254,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2254
2034,CSM,Item,5.6,Sector 1 concourse OH bent plate,6/29/2021,John S,,2252,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2252
2034,CSM,Item,5.6,Sector 5 concourse OH bent plate,6/29/2021,John S,,2255,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2255
2034,CSM,Item,5.6,Sector 2 concourse OH bent plate,6/29/2021,John S,,2253,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2253
2038,CSM,Sequence,5.6,Lot #T071 Truss Brace Framing Grid G thru L,1/14/2022,John S,,2376,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2376
2121,CSM,Sequence,6,Athletic Field T033,7/11/2022,John S,,3069,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3069
2121,CSM,Ticket,6,Field Fix for missing Embed Connection (EP130),5/23/2022,John S,,3093,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3093
2217,CSM,Item,6,ST-7 (level 3 to level 5) Buyout,8/1/2023,John S,,4435,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4435
2121,CSM,Ticket,6,Rework B1088,4/25/2022,John S,,3092,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3092
2038,CSM,Sequence,6,Lot T085,3/29/2022,John S,,2380,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2380
2034,CSM,Item,6.1,Sector 3 tube steel post,7/21/2021,John S,,2257,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2257
2034,CSM,Item,6.1,Sector 2 Tube steel post,7/21/2021,John S,,2256,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2256
2038,CSM,Item,6.1,Sump pit grate cover and support,7/11/2022,John S,,2327,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2327
2121,CSM,Sequence,6.1,Athletic Field T039,7/19/2022,John S,,3070,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3070
2038,CSM,Sequence,6.1,Lot T106 - HSS6022 & HSS6024,2/25/2022,John S,,2381,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2381
2038,CSM,Item,6.2,Pit ladder (Buyout),8/15/2022,John S,,2328,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2328
2034,CSM,Item,6.2,Sector 2 tube steel post,7/21/2021,John S,,2258,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2258
2034,CSM,Item,6.2,Sector 3 tube steel post,7/21/2021,John S,,2259,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2259
2034,CSM,Item,6.2,Sector 4 tube steel post,7/21/2021,John S,,2260,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2260
2034,CSM,Item,6.5,459,6/29/2021,John S,,2261,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2261
2034,CSM,Item,6.5,Sector 3 steel bent plate shelf,6/29/2021,John S,,2262,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2262
2034,CSM,Item,6.6,Sector 2 club drink rail,9/2/2021,John S,,2263,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2263
2034,CSM,Item,6.6,Sector 3 club drink rail,9/2/2021,John S,,2264,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2264
2121,CSM,Item,61,"Steel bar at theatre concrete rmp (exposed 4"")",11/1/2022,John S,,3029,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3029
2038,CSM,Sequence,7,Seq. 7 LotsT075 - T082,1/20/2022,John S,,2382,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2382
2121,CSM,Ticket,7,Field Fix for Added Bent Plate per RFI#427,5/24/2022,John S,,3094,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3094
2038,CSM,Item,7,3-liner guardrail at loading dock ramp and raised platform – BOTH SIDES,9/28/2022,John S,Date to be moved By PM,2332,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2332
2217,CSM,Item,7,ST-8 (level B to level 1) Buyout,8/1/2023,John S,,4436,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4436
2121,CSM,Item,7,Steel Stair H(#10) Bldg C  Priority 3,10/12/2022,John S,,2939,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2939
2217,CSM,Item,8,Stair at Transformer Vault,8/1/2023,John S,,4437,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4437
2034,CSM,Item,8,Sector 2 supprt post at low wall,7/14/2021,John S,,2267,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2267
2038,CSM,Sequence,8,Lot T094 (Need Col C8005 on 2/28),3/8/2022,John S,,2384,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2384
2038,CSM,Ticket,8,Ticket #8 - Additional Bridging Angle,3/30/2022,John S,,2402,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2402
2038,CSM,Item,8,Roof access ladder at hatch (Buyout),8/15/2022,John S,,2333,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2333
2038,CSM,Ticket,9,Ticket #9 - Rework B4011 - BRB Connection,3/31/2022,John S,,2403,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2403
2038,CSM,Item,9,Angle support at drink rail,6/1/2022,John S,,2334,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2334
2038,CSM,Sequence,9,Lots T096 - T100,3/14/2022,John S,,2394,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2394
2217,CSM,Item,9,Stair at Market,8/1/2023,John S,,4438,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4438
2121,CSM,Ticket,9,field fix - added bent plate connector for Area C&D,5/23/2022,John S,,3095,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3095
