CSM
Job,Fabrication Site,Type of Work,Number,Work Description,Delivery,PM,Shipped,GoogleSheetRowNumber,GoogleSheetLink
2107,CSM,Sequence,4,,9/17/2021,,Yes,2465,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2465
2121,CSM,Sequence,4,Seq 4 (Area B3) T025,2/8/2022,,Yes,3061,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3061
2217,CSM,Sequence,4,Sequence 4,7/15/2023,,,4407,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4407
2121,CSM,Ticket,4,Remake B1087 - Osha Posts,5/2/2022,,Yes,3088,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3088
2216,CSM,Sequence,4,T014,11/22/2022,,,4168,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4168
2142,CSM,Ticket,4,Ticket 90922-4 P98 plate,9/10/2022,,Yes,3899,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3899
2207,CSM,Sequence,4,Existing Building,12/5/2022,,,3998,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3998
2218,CSM,Sequence,5,EXTRACTOR PIT (EP-5)-T007 T014 T022,10/26/2022,,Yes,4499,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4499
2121,CSM,Sequence,5,Area A T027&T028,3/15/2022,,Yes,3064,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3064
2121,CSM,Ticket,5,Field Fix for B5025 Embed Connection,5/25/2022,,Yes,3089,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3089
2142,CSM,Sequence,5,Sector 3/4 - Lots various dates starting 8/12,8/12/2022,,Yes,3888,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3888
2142,CSM,Ticket,5,Ticket 90922-5  plates,9/19/2022,,Yes,3900,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3900
2216,CSM,Sequence,5,NO WORK- JUST DATE REVISION PURPOSES,11/23/2022,,,1965,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D1965
2217,CSM,Item,5,ST-6 (level 2.5M to level 3) Buyout,8/1/2023,,,4434,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4434
2217,CSM,Sequence,5,Sequence 5,7/17/2023,,,4408,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4408
2207,CSM,Sequence,5,Existing Building,12/5/2022,,,3999,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3999
2218,CSM,Sequence,6,EXTRACTOR PIT (EP-6)-T007 T023,10/27/2022,,Yes,4500,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4500
2217,CSM,Sequence,6,Sequence 6,7/19/2023,,,4409,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4409
2121,CSM,Sequence,6,Athletic Field T033,7/11/2022,,Yes,3069,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3069
2142,CSM,Ticket,6,Ticket 90922-6 plate,9/19/2022,,Yes,3901,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3901
2121,CSM,Ticket,6,Field Fix for missing Embed Connection (EP130),5/23/2022,,Yes,3093,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3093
2216,CSM,Sequence,6,T014,11/28/2022,,,4170,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4170
2207,CSM,Item,6,"OH door frame, fire damper and sill support per 2/A1.50, 2/A1.70, 4/A3.60, 1/A4.50, 4/A4.61",11/15/2022,,,4008,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4008
2142,CSM,Sequence,6,Shuttle Station,3/6/2023,,,3889,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3889
2217,CSM,Item,6,ST-7 (level 3 to level 5) Buyout,8/1/2023,,,4435,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4435
2121,CSM,Ticket,6,Rework B1088,4/25/2022,,Yes,3092,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3092
2216,CSM,Sequence,61,"T027, T033",11/15/2022,,,4225,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4225
2121,CSM,Item,61,"Steel bar at theatre concrete rmp (exposed 4"")",11/1/2022,,,3029,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3029
2216,CSM,Item,61,PH-2216-061: Added per SW - RFI Sketch#260A  Response-On Top of T003,11/15/2022,,,4187,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4187
2224,CSM,Sequence,68,SDI-Heartland - Fabarc Seq 68B,12/16/2022,,,4566,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4566
2216,CSM,Sequence,68,,1/9/2023,,,4232,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4232
2224,CSM,Sequence,68,SDI-Heartland - Fabarc Seq 68A,11/28/2022,,,4565,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4565
2217,CSM,Item,7,ST-8 (level B to level 1) Buyout,8/1/2023,,,4436,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4436
2121,CSM,Item,7,Steel Stair H(#10) Bldg C  Priority 3,10/12/2022,,Yes,2939,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2939
2121,CSM,Ticket,7,Field Fix for Added Bent Plate per RFI#427,5/24/2022,,Yes,3094,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3094
2217,CSM,Sequence,7,Sequence 7,7/21/2023,,,4410,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4410
2218,CSM,Sequence,7,MEZZANINE (MEZZ-1)-T015 T024 T070,10/31/2022,,YES,4501,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4501
2142,CSM,Item,7,Toilet partition steel support ,11/13/2022,,,3875,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3875
2216,CSM,Sequence,7,T014,11/30/2022,,,4171,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4171
2217,CSM,Item,8,Stair at Transformer Vault,8/1/2023,,,4437,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4437
2142,CSM,Item,8, Steel support at lavatory and knee guard wall ,11/13/2022,,,3876,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3876
2142,CSM,Ticket,8,Ticket #8 - Plate p86,9/27/2022,,Yes,3903,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3903
2207,CSM,Item,8,"Louver head and sill angle per 1/A1.70, 3/A3.60, 5,6/A5.62, B, E/S3.53",12/5/2022,,,4010,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4010
2216,CSM,Sequence,8,"T005, T015 T074",12/5/2022,,,4172,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4172
2218,CSM,Sequence,8,MEZZANINE (MEZZ-2)-T012 T015 T016 T025 T026 T070 ,11/1/2022,,YES,4502,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4502
2217,CSM,Sequence,8,Sequence 8,7/22/2023,,,4411,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4411
2217,CSM,Item,9,Stair at Market,8/1/2023,,,4438,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4438
2216,CSM,Ticket,9,PH-2216-113:Added per SW,,,,4174,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4174
2142,CSM,Item,9, CMU wall clips,11/13/2022,,,3877,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3877
2218,CSM,Sequence,9,MEZZANINE (MEZZ-3)-T016 T026 T027 T070,11/2/2022,,YES,4503,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4503
2121,CSM,Ticket,9,field fix - added bent plate connector for Area C&D,5/23/2022,,Yes,3095,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D3095
2217,CSM,Sequence,9,Sequence 9,7/23/2023,,,4412,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4412
2107,CSM,Item,9,Bollard ,6/10/2021,,Yes,2455,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D2455
2216,CSM,Sequence,9,T016,12/7/2022,,,4173,https://docs.google.com/spreadsheets/d/1HIpS0gbQo8q1Pwo9oQgRFUqCNdud_RXS3w815jX6zc4/edit#gid=396215481&range=D4173
